Severity,Noise Aug Temperature(F),Noise Aug Wind_Chill(F),Noise Aug Humidity(%),Noise Aug Pressure(in),Noise Aug Wind_Speed(mph),Aug Sunrise_Sunset,Aug Civil_Twilight,Aug Nautical_Twilight,Aug Astronomical_Twilight
2,75.0412092547809,79.40130250702963,55.67163527276752,29.60824185095618,6.480260501405925,Day,Day,Day,Day
3,67.38794907750749,66.72446162259776,35.5500932278168,28.387589815501496,14.94489232451955,Day,Day,Night,Day
2,33.07687844734721,29.113913904170012,75.80749691808023,30.49537568946944,0.8227827808340025,Night,Day,Day,Day
2,41.3883976539433,31.18674494040512,54.287566111152,29.417679530788657,13.037348988081023,Day,Night,Night,Day
2,54.085792604127484,43.4638451592443,91.92731167741019,31.457158520825494,23.69276903184886,Day,Day,Day,Day
3,64.60658025961226,62.529165331473564,55.994574477702415,31.13131605192245,10.105833066294712,Day,Day,Day,Day
2,65.9915544907398,65.30718262816403,50.49355214604225,31.01831089814796,10.861436525632804,Day,Night,Day,Night
1,66.84189843640976,70.25658324119051,85.62092587676854,28.46837968728195,7.251316648238102,Day,Day,Day,Day
2,72.01865045168304,68.84349528535151,75.66391604661312,29.67373009033661,7.7686990570703,Day,Day,Night,Day
2,49.87902196804542,47.11790211832578,49.9723665874474,25.715804393609083,-0.5764195763348439,Day,Night,Day,Day
2,78.48149069634935,90.35517345408552,28.92443099914755,27.456298139269872,1.471034690817104,Day,Night,Day,Day
3,82.62179640860802,77.50252389916179,49.71138313830651,30.144359281721602,12.300504779832357,Day,Day,Day,Night
2,68.10480104420098,68.81466963215001,39.971757599077115,27.980960208840198,7.962933926430004,Day,Night,Night,Day
2,55.93839694230782,53.32684467516415,81.51135699971726,30.937679388461564,5.66536893503283,Day,Day,Day,Night
2,78.67691351350804,77.01931598406752,39.50063784794574,28.335382702701608,4.203863196813504,Day,Day,Day,Day
3,91.0057982793642,85.24968251266937,59.71516139644826,30.12115965587284,6.049936502533873,Day,Day,Day,Day
2,74.41643935773071,65.78197868915117,64.83051099773203,30.133287871546145,6.556395737830235,Night,Day,Day,Day
2,60.705475131479616,59.58545080269741,36.01953394661531,29.871095026295922,8.517090160539482,Day,Night,Day,Day
2,63.933469007376374,60.586424880517534,72.04842671873274,30.446693801475273,6.917284976103507,Day,Day,Day,Day
3,67.62548171688738,71.21545863830349,90.01503205789534,29.275096343377477,0.24309172766069878,Day,Day,Day,Day
2,37.35648648728622,31.75653122149742,100.0,26.101297297457243,7.9513062442994835,Day,Night,Day,Day
2,62.27010159876626,71.63448961832897,74.19934930201032,28.594020319753252,5.526897923665794,Day,Day,Day,Day
2,69.63189789773206,68.0456389022341,84.09180283129832,29.406379579546414,9.80912778044682,Day,Day,Day,Night
2,58.694644995291426,46.0090216181014,39.27800239628649,31.618928999058284,4.8018043236202805,Day,Night,Day,Day
2,49.99834337697213,57.550787344575916,82.15826887287588,28.059668675394423,7.5101574689151835,Day,Day,Day,Day
2,73.61127514737575,83.36285081464285,82.95540448654738,29.26225502947515,6.272570162928569,Day,Day,Day,Night
3,26.669539248294576,17.631570997416002,93.22447947504942,30.063907849658914,5.9263141994832,Day,Day,Day,Day
2,64.89790890969799,61.65434572894795,60.253596972303235,24.819581781939597,25.53086914578959,Day,Day,Night,Day
2,83.7531504963678,77.03566999457227,46.45931511080374,30.44063009927356,15.007133998914455,Night,Day,Night,Day
2,68.44593565073832,58.77397367793887,13.433525829426845,30.70918713014766,8.554794735587775,Night,Day,Day,Day
2,44.17360734280885,38.33134836021762,25.71482381491338,24.65472146856177,9.666269672043523,Night,Day,Day,Day
2,91.54849920978111,88.88989261819779,67.9727911787081,31.019699841956225,12.577978523639556,Day,Day,Day,Night
2,51.04909328464257,44.88681762553331,21.19119814658677,30.12981865692851,21.577363525106662,Night,Night,Day,Day
2,81.79371172690729,82.35670276823971,80.50151971667843,29.738742345381457,4.871340553647944,Day,Day,Day,Night
3,49.362868506013655,49.03467372945875,78.87937904750984,30.792573701202734,8.40693474589175,Day,Night,Night,Day
2,81.49940967447608,69.57940752707592,56.76100374807605,31.799881934895215,-0.4841184945848177,Day,Day,Day,Day
4,67.33683126808714,72.77634618603602,39.366129310830786,29.277366253617426,17.955269237207204,Day,Night,Night,Day
2,91.12735347664679,95.80628552505229,16.611913215685476,28.235470695329358,6.961257105010457,Night,Day,Day,Night
2,31.53540334643486,10.958246176603312,93.66359664792594,30.747080669286973,15.391649235320662,Night,Day,Day,Day
2,83.39809418023201,86.96265153658881,38.33425995761395,29.729618836046402,8.59253030731776,Day,Day,Day,Day
2,31.23665226992982,37.248180593419974,83.76332018051791,28.017330453985966,13.109636118683992,Day,Day,Day,Night
2,88.23710838575211,85.78486379633463,35.66615267495011,28.217421677150423,0.3569727592669261,Night,Day,Night,Day
2,70.32335907023038,73.40639211028099,96.49574910273833,28.60467181404608,13.081278422056199,Day,Day,Day,Day
2,70.54733358847919,70.81053459141584,50.33774040184998,29.809466717695837,2.962106918283169,Night,Day,Day,Day
2,54.65990165284507,64.94185996435219,21.429674410089106,24.501980330569015,11.38837199287044,Night,Night,Day,Night
3,59.95249839889533,64.92128322598086,67.8920965878186,29.530499679779066,11.184256645196173,Night,Day,Day,Day
2,53.547259085695195,53.61413447492756,98.50242481226262,30.03945181713904,5.722826894985512,Night,Night,Day,Day
2,58.82256814715078,61.55899579101694,80.82148488975295,29.014513629430155,5.111799158203389,Night,Day,Day,Day
3,73.56552899088041,76.03578600298334,65.13979320367264,30.133105798176082,8.00715720059667,Day,Day,Day,Day
2,77.70226661208041,81.58997388195726,57.19084600572851,29.640453322416082,13.517994776391452,Night,Night,Day,Night
2,85.69405240443751,82.13102376387018,69.82620025032463,30.4888104808875,12.026204752774035,Day,Night,Night,Day
2,68.07683742006526,63.48217837367042,58.062609321648935,30.535367484013054,7.696435674734085,Day,Night,Day,Night
2,74.32280648977702,78.59541331168656,72.18605822351427,28.934561297955405,8.919082662337312,Day,Day,Night,Day
2,60.42991058087516,39.147871320609724,17.843225764727865,30.05598211617503,16.829574264121945,Day,Night,Day,Night
2,59.32018277442976,63.05300419648821,77.57200442973614,29.34403655488595,3.210600839297642,Day,Day,Day,Night
2,25.040288991405724,11.557619599448202,84.92076764516584,29.868057798281143,5.51152391988964,Day,Night,Day,Day
2,80.8364365670067,86.96334999141442,29.863240932400274,30.35728731340134,8.592669998282885,Day,Day,Day,Day
2,68.19091838397561,59.096720354058775,100.0,31.768183676795122,0.01934407081175429,Night,Night,Day,Night
2,63.88267008814074,59.05518290232519,72.71368183639888,29.766534017628146,10.811036580465037,Day,Day,Night,Day
2,60.25341601940901,61.75059922935941,94.21737538568385,24.020683203881802,2.9501198458718823,Night,Night,Day,Day
2,39.90290197056134,30.769394574687478,24.979214202603487,24.800580394112266,4.953878914937496,Night,Day,Day,Day
2,63.48410108582862,67.36703707856233,29.008974364390536,28.616820217165728,17.473407415712465,Night,Day,Day,Day
2,86.99970950971024,84.45473682169742,67.58853709230479,30.21994190194205,13.290947364339486,Day,Day,Day,Night
3,26.91844695781706,39.789198155541335,41.641193633359165,28.823689391563413,0.9578396311082676,Day,Day,Day,Day
2,63.73158790426823,65.04559104152717,60.551658221674465,28.696317580853645,8.209118208305435,Day,Day,Night,Day
2,63.66098539210404,69.17004048114073,75.59935509050956,28.842197078420806,12.034008096228147,Night,Day,Day,Day
2,88.75153795986787,77.17489102286683,52.05004154011294,30.180307591973577,8.634978204573365,Day,Day,Day,Day
2,80.55306686290963,75.50747390962357,38.0758199213929,31.110613372581923,0.7014947819247145,Day,Day,Day,Day
2,62.47775390731264,65.5943559022006,19.547054902933024,27.12555078146253,0.518871180440122,Day,Night,Day,Day
2,69.15589138404995,72.47902510513785,50.29723257248784,29.61117827680999,9.495805021027572,Night,Day,Day,Night
2,28.350260815565907,28.008095156784705,82.8437943187965,24.15005216311318,0.00161903135694112,Night,Night,Day,Day
3,81.80939151304095,78.07386445394395,48.99725343160852,25.43187830260819,7.414772890788791,Day,Day,Day,Night
2,67.36323432904713,80.02169554154298,89.92855420265727,29.102646865809426,8.604339108308597,Night,Night,Night,Day
2,23.191844913673926,7.57452871478993,77.95054950455295,29.408368982734785,13.714905742957987,Day,Day,Day,Day
2,82.87598814891214,78.69322591855043,47.09517805683632,30.13519762978243,8.138645183710084,Day,Day,Day,Day
3,63.50547084969923,55.56936850409295,21.466760181614916,30.441094169939845,12.91387370081859,Day,Night,Day,Day
1,54.94790808299372,49.65869519200834,46.649096811338154,27.949581616598746,12.131739038401667,Day,Day,Night,Day
2,94.00523046283571,89.48906646546654,54.959604438399595,30.11104609256714,5.097813293093307,Night,Night,Day,Day
2,62.48383853500381,81.51966773350954,73.10944410582417,25.776767707000765,14.103933546701906,Night,Night,Night,Night
2,53.38937659765454,48.718595878742136,100.0,30.807875319530908,-0.25628082425157245,Night,Day,Day,Day
2,45.72962158436288,43.82041735343938,45.05013619253058,29.095924316872576,8.764083470687876,Day,Night,Night,Night
2,77.84683551571771,84.96557377747813,29.37569458099974,27.589367103143545,12.593114755495625,Night,Day,Day,Day
2,55.556012997624904,50.32621664577839,83.27025831423,30.32120259952498,20.465243329155676,Night,Night,Day,Day
2,78.86829272581478,73.4748572785441,31.627742933255742,30.733658545162957,8.294971455708822,Day,Day,Night,Day
3,44.31275742686154,30.513711774106778,85.21970724158302,29.382551485372307,14.502742354821356,Day,Day,Day,Day
2,23.764372736014693,25.40469788333364,85.58818394336939,24.852874547202937,1.2809395766667275,Day,Day,Day,Day
3,45.06139128994323,33.672888509352696,44.96353278253799,31.712278257988647,2.3345777018705394,Night,Day,Night,Day
2,51.57457226792024,42.60951742719071,42.50948048156421,30.54491445358405,14.72190348543814,Day,Night,Day,Day
2,87.19982264685697,72.65000701303062,36.57113287851789,29.009964529371395,3.730001402606124,Day,Day,Day,Night
2,82.71063745535946,82.34420065273109,91.56633125398271,30.74212749107189,8.668840130546219,Day,Day,Night,Day
2,41.377168194507966,39.359723039072485,43.87017591259611,28.875433638901594,7.671944607814497,Day,Night,Day,Day
2,66.99017094051416,76.92101036002948,100.0,28.19803418810283,12.384202072005897,Day,Day,Night,Day
2,79.76968755935026,76.02785739100104,84.33925222498655,29.573937511870053,4.005571478200208,Day,Night,Day,Day
2,38.78376702341904,38.24774094799039,88.84868471201507,29.016753404683808,10.249548189598077,Day,Day,Day,Day
2,31.85471358748907,-0.9152809236719452,86.99411450037292,25.700942717497814,20.81694381526561,Night,Day,Night,Day
2,66.12057093783832,65.73618372451908,11.379690945659823,29.04411418756766,13.747236744903814,Day,Night,Day,Night
2,53.61602403392243,58.14706550477663,39.46911726929551,30.243204806784487,6.029413100955326,Night,Night,Day,Day
2,63.75742688020234,64.98350963535371,34.83264168110502,29.531485376040468,17.796701927070742,Night,Day,Day,Night
2,61.21801223186227,61.075914712702165,74.45671950802624,28.143602446372455,13.015182942540433,Night,Day,Night,Day
2,58.47525520215376,45.12596712038579,57.978221366771756,31.53505104043075,4.025193424077158,Day,Night,Day,Day
3,24.88675319132774,26.227938560870967,91.54779258994425,28.97735063826555,5.645587712174193,Day,Night,Day,Day
2,85.97303727618622,85.09690618849012,61.220725855436285,30.144607455237242,9.019381237698026,Night,Night,Day,Night
2,53.28764707150976,45.39842200884789,23.078772433260347,28.557529414301953,0.6796844017695767,Day,Day,Day,Day
2,71.39988744389647,81.91314913158259,67.01236718141182,26.329977488779292,10.782629826316517,Day,Night,Day,Day
3,28.941154545473573,27.37883583065154,71.20028945396695,28.938230909094717,4.575767166130308,Night,Day,Day,Day
2,80.81481601475794,87.01225623991536,56.90565021466632,29.982963202951588,16.20245124798307,Night,Day,Day,Day
2,24.8534888774137,10.523647405785976,57.861145104381826,29.01069777548274,11.904729481157196,Night,Day,Night,Day
2,28.53789510063072,16.116480934019997,95.29992033938123,29.057579020126145,-3.1767038131960006,Day,Day,Night,Day
2,65.96841268164083,74.39541929172593,88.06943611956929,28.633682536328166,6.279083858345185,Day,Day,Day,Day
2,52.584472136856526,54.457818383409865,74.07610445907153,29.656894427371302,0.29156367668197275,Day,Night,Day,Day
2,52.47639812984499,51.54664186196774,83.53991960362615,28.065279625968998,5.309328372393548,Day,Day,Day,Day
2,78.80027981844802,70.10750227066697,63.03429581574885,30.240055963689603,4.021500454133394,Night,Day,Night,Day
2,48.41219876467252,59.77608871859951,82.96703183594859,27.162439752934503,7.755217743719902,Night,Day,Night,Night
2,57.712242502675345,63.47194692923098,61.29845940289868,28.08244850053507,6.694389385846197,Day,Day,Day,Night
2,52.453954614750685,57.65479488188108,86.53091459720108,28.770790922950134,8.730958976376217,Day,Day,Day,Day
2,33.239217972047086,27.746700863158082,53.81095653570032,29.357843594409417,7.349340172631616,Night,Day,Night,Day
2,85.5958725520959,73.54848550573422,52.71081693811203,29.47917451041918,10.909697101146843,Day,Day,Day,Day
2,79.70225223011572,72.14870876602048,62.63894013555823,29.880450446023143,5.829741753204095,Day,Day,Day,Night
2,63.62413765177128,71.67197719856948,73.56985334063886,28.054827530354256,14.734395439713895,Day,Night,Day,Day
2,73.57513039573709,71.00060880665814,78.03270135058264,29.245026079147415,8.600121761331629,Day,Day,Day,Day
3,38.1993360221668,29.426795822468037,88.37457689760683,28.60986720443336,15.885359164493607,Night,Day,Day,Day
2,60.35670038225233,58.32134135822818,79.74899054167078,31.071340076450465,3.2642682716456366,Night,Day,Day,Day
2,48.06598314118845,43.249415243730965,71.36931717205441,29.67319662823769,6.849883048746193,Day,Day,Night,Day
2,74.2401533413059,71.67996916026318,98.96793267738131,29.13803066826118,6.735993832052636,Day,Day,Day,Day
2,31.40473032166691,27.430923957809696,82.29755679316781,25.020946064333383,10.48618479156194,Night,Day,Night,Day
2,76.01987071598255,70.25314122338789,24.40086861055622,27.463974143196513,6.0506282446775765,Day,Night,Day,Day
2,56.38003569299299,40.748212713579,74.7215500971754,31.096007138598598,-2.0503574572842003,Day,Day,Day,Day
2,80.10655824335971,83.69590247350784,64.83147116185283,29.301311648671945,10.739180494701568,Night,Day,Day,Night
2,81.50595342876504,74.53510136067679,79.83200858516797,31.741190685753008,8.507020272135357,Day,Day,Day,Day
3,82.6966959309269,82.71302317462983,35.60055730131907,29.589339186185377,4.942604634925964,Day,Day,Day,Day
2,51.45796616544769,48.02275747622464,39.02014813074751,27.571593233089537,19.604551495244927,Night,Day,Night,Day
2,68.43142803693587,72.46044529662963,76.95944772510823,27.716285607387174,5.292089059325924,Day,Day,Day,Day
2,57.98430161872027,65.68626626156748,33.197201952491014,27.506860323744053,2.737253252313496,Day,Day,Day,Day
2,46.07932028497255,46.020530157129436,56.22356948699482,27.805864056994512,10.404106031425886,Night,Day,Day,Day
2,70.33563325505742,65.30485670988384,65.13981313276318,29.977126651011485,5.260971341976767,Day,Day,Day,Day
2,70.54362511614967,71.2616516908834,95.61537358823125,30.428725023229937,5.65233033817668,Day,Day,Day,Day
2,69.09404648983933,84.13652682144608,73.19628258370876,28.408809297967863,7.427305364289216,Night,Night,Day,Day
2,76.47519157038057,69.90282623670724,63.38614113968832,30.775038314076113,-0.4194347526585506,Day,Night,Day,Day
2,-0.41530525841719745,5.782441771580492,68.8853609191757,25.636938948316562,3.7564883543160983,Day,Day,Night,Day
2,85.73396505992774,75.42969964706266,78.1098835496808,30.16679301198555,12.085939929412532,Night,Day,Day,Day
2,71.06110314127713,66.29725620556806,82.77577671432678,31.252220628255426,0.6594512411136115,Night,Night,Night,Night
2,87.48419657932766,78.9802579263626,32.008584832287255,30.766839315865532,4.196051585272519,Night,Day,Day,Day
2,70.65734676047084,73.53672808353986,72.58794314943601,29.861469352094165,0.30734561670797006,Day,Night,Day,Day
2,40.544038872923565,43.761237908801455,66.7570369803601,28.278807774584713,-0.24775241823970925,Day,Night,Day,Day
4,49.24092299335348,66.60207004891917,51.10524121325538,26.258184598670695,16.320414009783835,Night,Day,Day,Night
2,61.4042334037879,60.627821758300406,85.51816226087409,28.01084668075758,2.1255643516600817,Night,Day,Day,Day
